macd_threshold,rsi_buy_range,rsi_sell_range,bb_multiplier_buy,bb_multiplier_sell,final_balance,profit,trade_log
0.1,"(30, 40)","(50, 80)",1.05,0.93,1596.3036486439876,596.3036486439876,"[{'action': 'buy', 'price': 18.6494, 'amount': 53.58084239055633, 'usdc_balance': 0.0, 'sol_balance': 53.58084239055633}, {'action': 'sell', 'price': 24.2038, 'amount': 53.58084239055633, 'usdc_balance': 1295.9359803074972, 'sol_balance': 0}, {'action': 'buy', 'price': 19.4405, 'amount': 66.61170014865576, 'usdc_balance': 0.0, 'sol_balance': 66.61170014865576}, {'action': 'sell', 'price': 23.9814, 'amount': 66.61170014865576, 'usdc_balance': 1596.3036486439876, 'sol_balance': 0}]"
0.1,"(30, 40)","(50, 80)",1.05,0.9,1596.3036486439876,596.3036486439876,"[{'action': 'buy', 'price': 18.6494, 'amount': 53.58084239055633, 'usdc_balance': 0.0, 'sol_balance': 53.58084239055633}, {'action': 'sell', 'price': 24.2038, 'amount': 53.58084239055633, 'usdc_balance': 1295.9359803074972, 'sol_balance': 0}, {'action': 'buy', 'price': 19.4405, 'amount': 66.61170014865576, 'usdc_balance': 0.0, 'sol_balance': 66.61170014865576}, {'action': 'sell', 'price': 23.9814, 'amount': 66.61170014865576, 'usdc_balance': 1596.3036486439876, 'sol_balance': 0}]"
0.1,"(30, 40)","(55, 75)",1.07,0.9,1584.5338394080559,584.5338394080559,"[{'action': 'buy', 'price': 18.6494, 'amount': 53.58084239055633, 'usdc_balance': 0.0, 'sol_balance': 53.58084239055633}, {'action': 'sell', 'price': 24.3846, 'amount': 53.58084239055633, 'usdc_balance': 1305.616494327593, 'sol_balance': 0}, {'action': 'buy', 'price': 19.7312, 'amount': 66.1205611324061, 'usdc_balance': 0.0, 'sol_balance': 66.1205611324061}, {'action': 'sell', 'price': 23.9814, 'amount': 66.1205611324061, 'usdc_balance': 1584.5338394080559, 'sol_balance': 0}]"
0.1,"(30, 40)","(55, 75)",1.1,0.93,1584.5338394080559,584.5338394080559,"[{'action': 'buy', 'price': 18.6494, 'amount': 53.58084239055633, 'usdc_balance': 0.0, 'sol_balance': 53.58084239055633}, {'action': 'sell', 'price': 24.3846, 'amount': 53.58084239055633, 'usdc_balance': 1305.616494327593, 'sol_balance': 0}, {'action': 'buy', 'price': 19.7312, 'amount': 66.1205611324061, 'usdc_balance': 0.0, 'sol_balance': 66.1205611324061}, {'action': 'sell', 'price': 23.9814, 'amount': 66.1205611324061, 'usdc_balance': 1584.5338394080559, 'sol_balance': 0}]"
0.1,"(30, 40)","(55, 75)",1.07,0.93,1584.5338394080559,584.5338394080559,"[{'action': 'buy', 'price': 18.6494, 'amount': 53.58084239055633, 'usdc_balance': 0.0, 'sol_balance': 53.58084239055633}, {'action': 'sell', 'price': 24.3846, 'amount': 53.58084239055633, 'usdc_balance': 1305.616494327593, 'sol_balance': 0}, {'action': 'buy', 'price': 19.7312, 'amount': 66.1205611324061, 'usdc_balance': 0.0, 'sol_balance': 66.1205611324061}, {'action': 'sell', 'price': 23.9814, 'amount': 66.1205611324061, 'usdc_balance': 1584.5338394080559, 'sol_balance': 0}]"
0.1,"(30, 40)","(55, 75)",1.1,0.9,1584.5338394080559,584.5338394080559,"[{'action': 'buy', 'price': 18.6494, 'amount': 53.58084239055633, 'usdc_balance': 0.0, 'sol_balance': 53.58084239055633}, {'action': 'sell', 'price': 24.3846, 'amount': 53.58084239055633, 'usdc_balance': 1305.616494327593, 'sol_balance': 0}, {'action': 'buy', 'price': 19.7312, 'amount': 66.1205611324061, 'usdc_balance': 0.0, 'sol_balance': 66.1205611324061}, {'action': 'sell', 'price': 23.9814, 'amount': 66.1205611324061, 'usdc_balance': 1584.5338394080559, 'sol_balance': 0}]"
0.2,"(20, 50)","(55, 75)",1.1,0.9,1582.92220613666,582.92220613666,"[{'action': 'buy', 'price': 20.5744, 'amount': 48.567664771679425, 'usdc_balance': -1.1368683772161603e-13, 'sol_balance': 48.567664771679425}, {'action': 'sell', 'price': 23.3748, 'amount': 48.567664771679425, 'usdc_balance': 1134.4505781465673, 'sol_balance': 0}, {'action': 'buy', 'price': 22.0075, 'amount': 51.50972976772327, 'usdc_balance': -2.2737367544323206e-13, 'sol_balance': 51.50972976772327}, {'action': 'sell', 'price': 24.3846, 'amount': 51.50972976772327, 'usdc_balance': 1255.1492250325227, 'sol_balance': 0}, {'action': 'buy', 'price': 22.8464, 'amount': 54.897426667049, 'usdc_balance': 0.0, 'sol_balance': 54.897426667049}, {'action': 'sell', 'price': 23.9814, 'amount': 54.897426667049, 'usdc_balance': 1315.5791294053092, 'sol_balance': 0}, {'action': 'buy', 'price': 142.516, 'amount': 9.224179632581055, 'usdc_balance': 0.0, 'sol_balance': 9.224179632581055}, {'action': 'sell', 'price': 171.7281, 'amount': 9.224179632581055, 'usdc_balance': 1582.92220613666, 'sol_balance': 0}]"
0.1,"(30, 40)","(50, 80)",1.07,0.93,1572.7852883485766,572.7852883485766,"[{'action': 'buy', 'price': 18.6494, 'amount': 53.58084239055633, 'usdc_balance': 0.0, 'sol_balance': 53.58084239055633}, {'action': 'sell', 'price': 24.2038, 'amount': 53.58084239055633, 'usdc_balance': 1295.9359803074972, 'sol_balance': 0}, {'action': 'buy', 'price': 19.7312, 'amount': 65.63030919254491, 'usdc_balance': 0.0, 'sol_balance': 65.63030919254491}, {'action': 'sell', 'price': 23.9814, 'amount': 65.63030919254491, 'usdc_balance': 1572.7852883485766, 'sol_balance': 0}]"
0.1,"(30, 40)","(50, 80)",1.07,0.9,1572.7852883485766,572.7852883485766,"[{'action': 'buy', 'price': 18.6494, 'amount': 53.58084239055633, 'usdc_balance': 0.0, 'sol_balance': 53.58084239055633}, {'action': 'sell', 'price': 24.2038, 'amount': 53.58084239055633, 'usdc_balance': 1295.9359803074972, 'sol_balance': 0}, {'action': 'buy', 'price': 19.7312, 'amount': 65.63030919254491, 'usdc_balance': 0.0, 'sol_balance': 65.63030919254491}, {'action': 'sell', 'price': 23.9814, 'amount': 65.63030919254491, 'usdc_balance': 1572.7852883485766, 'sol_balance': 0}]"
0.1,"(30, 40)","(50, 80)",1.1,0.9,1572.7852883485766,572.7852883485766,"[{'action': 'buy', 'price': 18.6494, 'amount': 53.58084239055633, 'usdc_balance': 0.0, 'sol_balance': 53.58084239055633}, {'action': 'sell', 'price': 24.2038, 'amount': 53.58084239055633, 'usdc_balance': 1295.9359803074972, 'sol_balance': 0}, {'action': 'buy', 'price': 19.7312, 'amount': 65.63030919254491, 'usdc_balance': 0.0, 'sol_balance': 65.63030919254491}, {'action': 'sell', 'price': 23.9814, 'amount': 65.63030919254491, 'usdc_balance': 1572.7852883485766, 'sol_balance': 0}]"
0.1,"(30, 40)","(50, 80)",1.1,0.93,1572.7852883485766,572.7852883485766,"[{'action': 'buy', 'price': 18.6494, 'amount': 53.58084239055633, 'usdc_balance': 0.0, 'sol_balance': 53.58084239055633}, {'action': 'sell', 'price': 24.2038, 'amount': 53.58084239055633, 'usdc_balance': 1295.9359803074972, 'sol_balance': 0}, {'action': 'buy', 'price': 19.7312, 'amount': 65.63030919254491, 'usdc_balance': 0.0, 'sol_balance': 65.63030919254491}, {'action': 'sell', 'price': 23.9814, 'amount': 65.63030919254491, 'usdc_balance': 1572.7852883485766, 'sol_balance': 0}]"
0.2,"(30, 40)","(55, 75)",1.05,0.95,1550.571848910002,550.571848910002,"[{'action': 'buy', 'price': 19.6308, 'amount': 50.90218239085728, 'usdc_balance': 1.1368683772161603e-13, 'sol_balance': 50.90218239085728}, {'action': 'sell', 'price': 24.6189, 'amount': 50.90218239085728, 'usdc_balance': 1252.262864598907, 'sol_balance': 0}, {'action': 'buy', 'price': 19.3394, 'amount': 64.70337090708173, 'usdc_balance': 2.2737367544323206e-13, 'sol_balance': 64.70337090708173}, {'action': 'sell', 'price': 23.9814, 'amount': 64.70337090708173, 'usdc_balance': 1550.571848910002, 'sol_balance': 0}]"
0.2,"(30, 40)","(50, 80)",1.05,0.95,1550.571848910002,550.571848910002,"[{'action': 'buy', 'price': 19.6308, 'amount': 50.90218239085728, 'usdc_balance': 1.1368683772161603e-13, 'sol_balance': 50.90218239085728}, {'action': 'sell', 'price': 24.6189, 'amount': 50.90218239085728, 'usdc_balance': 1252.262864598907, 'sol_balance': 0}, {'action': 'buy', 'price': 19.3394, 'amount': 64.70337090708173, 'usdc_balance': 2.2737367544323206e-13, 'sol_balance': 64.70337090708173}, {'action': 'sell', 'price': 23.9814, 'amount': 64.70337090708173, 'usdc_balance': 1550.571848910002, 'sol_balance': 0}]"
-0.1,"(20, 50)","(50, 80)",1.07,0.95,1541.383918658035,541.3839186580351,"[{'action': 'buy', 'price': 20.0825, 'amount': 49.757279326699425, 'usdc_balance': 0.0, 'sol_balance': 49.757279326699425}, {'action': 'sell', 'price': 24.6189, 'amount': 49.757279326699425, 'usdc_balance': 1224.0966932587191, 'sol_balance': 0}, {'action': 'buy', 'price': 19.0171, 'amount': 64.31997038334637, 'usdc_balance': 0.0, 'sol_balance': 64.31997038334637}, {'action': 'sell', 'price': 23.9814, 'amount': 64.31997038334637, 'usdc_balance': 1541.383918658035, 'sol_balance': 0}]"
-0.1,"(20, 50)","(55, 75)",1.07,0.95,1541.383918658035,541.3839186580351,"[{'action': 'buy', 'price': 20.0825, 'amount': 49.757279326699425, 'usdc_balance': 0.0, 'sol_balance': 49.757279326699425}, {'action': 'sell', 'price': 24.6189, 'amount': 49.757279326699425, 'usdc_balance': 1224.0966932587191, 'sol_balance': 0}, {'action': 'buy', 'price': 19.0171, 'amount': 64.31997038334637, 'usdc_balance': 0.0, 'sol_balance': 64.31997038334637}, {'action': 'sell', 'price': 23.9814, 'amount': 64.31997038334637, 'usdc_balance': 1541.383918658035, 'sol_balance': 0}]"
0.2,"(30, 40)","(55, 75)",1.05,0.9,1535.814935148639,535.814935148639,"[{'action': 'buy', 'price': 19.6308, 'amount': 50.90218239085728, 'usdc_balance': 1.1368683772161603e-13, 'sol_balance': 50.90218239085728}, {'action': 'sell', 'price': 24.3846, 'amount': 50.90218239085728, 'usdc_balance': 1240.3449808114297, 'sol_balance': 0}, {'action': 'buy', 'price': 19.3394, 'amount': 64.08758385715143, 'usdc_balance': 0.0, 'sol_balance': 64.08758385715143}, {'action': 'sell', 'price': 23.9814, 'amount': 64.08758385715143, 'usdc_balance': 1535.814935148639, 'sol_balance': 0}]"
0.2,"(30, 40)","(55, 75)",1.05,0.93,1535.814935148639,535.814935148639,"[{'action': 'buy', 'price': 19.6308, 'amount': 50.90218239085728, 'usdc_balance': 1.1368683772161603e-13, 'sol_balance': 50.90218239085728}, {'action': 'sell', 'price': 24.3846, 'amount': 50.90218239085728, 'usdc_balance': 1240.3449808114297, 'sol_balance': 0}, {'action': 'buy', 'price': 19.3394, 'amount': 64.08758385715143, 'usdc_balance': 0.0, 'sol_balance': 64.08758385715143}, {'action': 'sell', 'price': 23.9814, 'amount': 64.08758385715143, 'usdc_balance': 1535.814935148639, 'sol_balance': 0}]"
-0.1,"(20, 50)","(55, 75)",1.07,0.9,1526.7144471486833,526.7144471486833,"[{'action': 'buy', 'price': 20.0825, 'amount': 49.757279326699425, 'usdc_balance': 0.0, 'sol_balance': 49.757279326699425}, {'action': 'sell', 'price': 24.3846, 'amount': 49.757279326699425, 'usdc_balance': 1212.4468691304876, 'sol_balance': 0}, {'action': 'buy', 'price': 19.0171, 'amount': 63.707832186236914, 'usdc_balance': 0.0, 'sol_balance': 63.707832186236914}, {'action': 'sell', 'price': 23.9814, 'amount': 63.707832186236914, 'usdc_balance': 1526.7144471486833, 'sol_balance': 0}]"
-0.1,"(20, 50)","(55, 75)",1.07,0.93,1526.7144471486833,526.7144471486833,"[{'action': 'buy', 'price': 20.0825, 'amount': 49.757279326699425, 'usdc_balance': 0.0, 'sol_balance': 49.757279326699425}, {'action': 'sell', 'price': 24.3846, 'amount': 49.757279326699425, 'usdc_balance': 1212.4468691304876, 'sol_balance': 0}, {'action': 'buy', 'price': 19.0171, 'amount': 63.707832186236914, 'usdc_balance': 0.0, 'sol_balance': 63.707832186236914}, {'action': 'sell', 'price': 23.9814, 'amount': 63.707832186236914, 'usdc_balance': 1526.7144471486833, 'sol_balance': 0}]"
0.2,"(20, 50)","(55, 75)",1.1,0.95,1524.765185527712,524.765185527712,"[{'action': 'buy', 'price': 20.5744, 'amount': 48.567664771679425, 'usdc_balance': -1.1368683772161603e-13, 'sol_balance': 48.567664771679425}, {'action': 'sell', 'price': 24.6189, 'amount': 48.567664771679425, 'usdc_balance': 1194.8305584788973, 'sol_balance': 0}, {'action': 'buy', 'price': 22.8464, 'amount': 52.259222772451494, 'usdc_balance': 0.0, 'sol_balance': 52.259222772451494}, {'action': 'sell', 'price': 23.9814, 'amount': 52.259222772451494, 'usdc_balance': 1252.3563848512092, 'sol_balance': 0}, {'action': 'buy', 'price': 142.516, 'amount': 8.780893524131294, 'usdc_balance': 0.0, 'sol_balance': 8.780893524131294}, {'action': 'sell', 'price': 173.7696, 'amount': 8.780893524131294, 'usdc_balance': 1524.765185527712, 'sol_balance': 0}]"
0.2,"(30, 40)","(50, 80)",1.05,0.9,1524.4276111706006,524.4276111706006,"[{'action': 'buy', 'price': 19.6308, 'amount': 50.90218239085728, 'usdc_balance': 1.1368683772161603e-13, 'sol_balance': 50.90218239085728}, {'action': 'sell', 'price': 24.2038, 'amount': 50.90218239085728, 'usdc_balance': 1231.1484234542982, 'sol_balance': 0}, {'action': 'buy', 'price': 19.3394, 'amount': 63.61240545925385, 'usdc_balance': 2.2737367544323206e-13, 'sol_balance': 63.61240545925385}, {'action': 'sell', 'price': 23.9814, 'amount': 63.61240545925385, 'usdc_balance': 1524.4276111706006, 'sol_balance': 0}]"
0.2,"(30, 40)","(50, 80)",1.05,0.93,1524.4276111706006,524.4276111706006,"[{'action': 'buy', 'price': 19.6308, 'amount': 50.90218239085728, 'usdc_balance': 1.1368683772161603e-13, 'sol_balance': 50.90218239085728}, {'action': 'sell', 'price': 24.2038, 'amount': 50.90218239085728, 'usdc_balance': 1231.1484234542982, 'sol_balance': 0}, {'action': 'buy', 'price': 19.3394, 'amount': 63.61240545925385, 'usdc_balance': 2.2737367544323206e-13, 'sol_balance': 63.61240545925385}, {'action': 'sell', 'price': 23.9814, 'amount': 63.61240545925385, 'usdc_balance': 1524.4276111706006, 'sol_balance': 0}]"
0.1,"(20, 50)","(55, 75)",1.07,0.9,1524.2982516507388,524.2982516507388,"[{'action': 'buy', 'price': 20.5654, 'amount': 48.5889193537904, 'usdc_balance': 0.0, 'sol_balance': 48.5889193537904}, {'action': 'sell', 'price': 23.3748, 'amount': 48.5889193537904, 'usdc_balance': 1134.9470457671007, 'sol_balance': 0}, {'action': 'buy', 'price': 22.0025, 'amount': 51.54398242981669, 'usdc_balance': 0.0, 'sol_balance': 51.54398242981669}, {'action': 'sell', 'price': 24.3846, 'amount': 51.54398242981669, 'usdc_balance': 1255.9838673899128, 'sol_balance': 0}, {'action': 'buy', 'price': 19.7312, 'amount': 63.607007452705595, 'usdc_balance': 0.0, 'sol_balance': 63.607007452705595}, {'action': 'sell', 'price': 23.9814, 'amount': 63.607007452705595, 'usdc_balance': 1524.2982516507388, 'sol_balance': 0}]"
0.2,"(30, 40)","(55, 75)",1.07,0.95,1519.7823353273036,519.7823353273036,"[{'action': 'buy', 'price': 19.6308, 'amount': 50.90218239085728, 'usdc_balance': 1.1368683772161603e-13, 'sol_balance': 50.90218239085728}, {'action': 'sell', 'price': 24.6189, 'amount': 50.90218239085728, 'usdc_balance': 1252.262864598907, 'sol_balance': 0}, {'action': 'buy', 'price': 19.7312, 'amount': 63.41856406708242, 'usdc_balance': 0.0, 'sol_balance': 63.41856406708242}, {'action': 'sell', 'price': 23.9814, 'amount': 63.41856406708242, 'usdc_balance': 1519.7823353273036, 'sol_balance': 0}]"
0.2,"(30, 40)","(50, 80)",1.07,0.95,1519.7823353273036,519.7823353273036,"[{'action': 'buy', 'price': 19.6308, 'amount': 50.90218239085728, 'usdc_balance': 1.1368683772161603e-13, 'sol_balance': 50.90218239085728}, {'action': 'sell', 'price': 24.6189, 'amount': 50.90218239085728, 'usdc_balance': 1252.262864598907, 'sol_balance': 0}, {'action': 'buy', 'price': 19.7312, 'amount': 63.41856406708242, 'usdc_balance': 0.0, 'sol_balance': 63.41856406708242}, {'action': 'sell', 'price': 23.9814, 'amount': 63.41856406708242, 'usdc_balance': 1519.7823353273036, 'sol_balance': 0}]"
-0.1,"(20, 50)","(50, 80)",1.07,0.93,1515.3945988819708,515.3945988819708,"[{'action': 'buy', 'price': 20.0825, 'amount': 49.757279326699425, 'usdc_balance': 0.0, 'sol_balance': 49.757279326699425}, {'action': 'sell', 'price': 24.2038, 'amount': 49.757279326699425, 'usdc_balance': 1203.4571627609432, 'sol_balance': 0}, {'action': 'buy', 'price': 19.0171, 'amount': 63.23546946307264, 'usdc_balance': 0.0, 'sol_balance': 63.23546946307264}, {'action': 'sell', 'price': 23.9814, 'amount': 63.23546946307264, 'usdc_balance': 1515.3945988819708, 'sol_balance': 0}]"
-0.1,"(20, 50)","(50, 80)",1.07,0.9,1515.3945988819708,515.3945988819708,"[{'action': 'buy', 'price': 20.0825, 'amount': 49.757279326699425, 'usdc_balance': 0.0, 'sol_balance': 49.757279326699425}, {'action': 'sell', 'price': 24.2038, 'amount': 49.757279326699425, 'usdc_balance': 1203.4571627609432, 'sol_balance': 0}, {'action': 'buy', 'price': 19.0171, 'amount': 63.23546946307264, 'usdc_balance': 0.0, 'sol_balance': 63.23546946307264}, {'action': 'sell', 'price': 23.9814, 'amount': 63.23546946307264, 'usdc_balance': 1515.3945988819708, 'sol_balance': 0}]"
0.1,"(25, 45)","(50, 80)",1.05,0.95,1508.0712701931095,508.0712701931095,"[{'action': 'buy', 'price': 20.0426, 'amount': 49.856334112262935, 'usdc_balance': 0.0, 'sol_balance': 49.856334112262935}, {'action': 'sell', 'price': 20.8751, 'amount': 49.856334112262935, 'usdc_balance': 1040.0144216052383, 'sol_balance': 0}, {'action': 'buy', 'price': 20.6862, 'amount': 50.238081201898815, 'usdc_balance': 0.0, 'sol_balance': 50.238081201898815}, {'action': 'sell', 'price': 24.6189, 'amount': 50.238081201898815, 'usdc_balance': 1235.9250728145994, 'sol_balance': 0}, {'action': 'buy', 'price': 19.625, 'amount': 62.92987636671729, 'usdc_balance': 0.0, 'sol_balance': 62.92987636671729}, {'action': 'sell', 'price': 23.9814, 'amount': 62.92987636671729, 'usdc_balance': 1508.0712701931095, 'sol_balance': 0}]"
0.2,"(30, 40)","(55, 75)",1.07,0.9,1505.318447778827,505.318447778827,"[{'action': 'buy', 'price': 19.6308, 'amount': 50.90218239085728, 'usdc_balance': 1.1368683772161603e-13, 'sol_balance': 50.90218239085728}, {'action': 'sell', 'price': 24.3846, 'amount': 50.90218239085728, 'usdc_balance': 1240.3449808114297, 'sol_balance': 0}, {'action': 'buy', 'price': 19.7312, 'amount': 62.81500462450304, 'usdc_balance': 0.0, 'sol_balance': 62.81500462450304}, {'action': 'sell', 'price': 23.9814, 'amount': 62.81500462450304, 'usdc_balance': 1505.318447778827, 'sol_balance': 0}]"
0.2,"(30, 40)","(55, 75)",1.07,0.93,1505.318447778827,505.318447778827,"[{'action': 'buy', 'price': 19.6308, 'amount': 50.90218239085728, 'usdc_balance': 1.1368683772161603e-13, 'sol_balance': 50.90218239085728}, {'action': 'sell', 'price': 24.3846, 'amount': 50.90218239085728, 'usdc_balance': 1240.3449808114297, 'sol_balance': 0}, {'action': 'buy', 'price': 19.7312, 'amount': 62.81500462450304, 'usdc_balance': 0.0, 'sol_balance': 62.81500462450304}, {'action': 'sell', 'price': 23.9814, 'amount': 62.81500462450304, 'usdc_balance': 1505.318447778827, 'sol_balance': 0}]"
0.1,"(25, 45)","(50, 80)",1.07,0.95,1499.9543199369414,499.9543199369414,"[{'action': 'buy', 'price': 20.0426, 'amount': 49.856334112262935, 'usdc_balance': 0.0, 'sol_balance': 49.856334112262935}, {'action': 'sell', 'price': 20.8751, 'amount': 49.856334112262935, 'usdc_balance': 1040.0144216052383, 'sol_balance': 0}, {'action': 'buy', 'price': 20.6862, 'amount': 50.238081201898815, 'usdc_balance': 0.0, 'sol_balance': 50.238081201898815}, {'action': 'sell', 'price': 24.6189, 'amount': 50.238081201898815, 'usdc_balance': 1235.9250728145994, 'sol_balance': 0}, {'action': 'buy', 'price': 19.7312, 'amount': 62.59116646209185, 'usdc_balance': 0.0, 'sol_balance': 62.59116646209185}, {'action': 'sell', 'price': 23.9814, 'amount': 62.59116646209185, 'usdc_balance': 1499.9543199369414, 'sol_balance': 0}]"
0.1,"(25, 45)","(50, 80)",1.1,0.95,1499.9543199369414,499.9543199369414,"[{'action': 'buy', 'price': 20.0426, 'amount': 49.856334112262935, 'usdc_balance': 0.0, 'sol_balance': 49.856334112262935}, {'action': 'sell', 'price': 20.8751, 'amount': 49.856334112262935, 'usdc_balance': 1040.0144216052383, 'sol_balance': 0}, {'action': 'buy', 'price': 20.6862, 'amount': 50.238081201898815, 'usdc_balance': 0.0, 'sol_balance': 50.238081201898815}, {'action': 'sell', 'price': 24.6189, 'amount': 50.238081201898815, 'usdc_balance': 1235.9250728145994, 'sol_balance': 0}, {'action': 'buy', 'price': 19.7312, 'amount': 62.59116646209185, 'usdc_balance': 0.0, 'sol_balance': 62.59116646209185}, {'action': 'sell', 'price': 23.9814, 'amount': 62.59116646209185, 'usdc_balance': 1499.9543199369414, 'sol_balance': 0}]"
-0.2,"(20, 50)","(55, 75)",1.1,0.95,1497.4290013851921,497.4290013851921,"[{'action': 'buy', 'price': 19.4701, 'amount': 51.32231278105614, 'usdc_balance': 0.0, 'sol_balance': 51.32231278105614}, {'action': 'sell', 'price': 23.9814, 'amount': 51.32231278105614, 'usdc_balance': 1229.9039803280139, 'sol_balance': 0}, {'action': 'buy', 'price': 142.516, 'amount': 8.623468548410564, 'usdc_balance': 0.0, 'sol_balance': 8.623468548410564}, {'action': 'sell', 'price': 173.7696, 'amount': 8.623468548410564, 'usdc_balance': 1497.4290013851921, 'sol_balance': 0}]"
-0.2,"(20, 50)","(50, 80)",1.1,0.95,1497.4290013851921,497.4290013851921,"[{'action': 'buy', 'price': 19.4701, 'amount': 51.32231278105614, 'usdc_balance': 0.0, 'sol_balance': 51.32231278105614}, {'action': 'sell', 'price': 23.9814, 'amount': 51.32231278105614, 'usdc_balance': 1229.9039803280139, 'sol_balance': 0}, {'action': 'buy', 'price': 142.516, 'amount': 8.623468548410564, 'usdc_balance': 0.0, 'sol_balance': 8.623468548410564}, {'action': 'sell', 'price': 173.7696, 'amount': 8.623468548410564, 'usdc_balance': 1497.4290013851921, 'sol_balance': 0}]"
0.1,"(25, 45)","(55, 75)",1.05,0.95,1496.6117995169495,496.61179951694953,"[{'action': 'buy', 'price': 20.0426, 'amount': 49.856334112262935, 'usdc_balance': 0.0, 'sol_balance': 49.856334112262935}, {'action': 'sell', 'price': 24.6189, 'amount': 49.856334112262935, 'usdc_balance': 1226.533575602378, 'sol_balance': 0}, {'action': 'buy', 'price': 19.625, 'amount': 62.45168737980925, 'usdc_balance': -2.2737367544323206e-13, 'sol_balance': 62.45168737980925}, {'action': 'sell', 'price': 23.9814, 'amount': 62.45168737980925, 'usdc_balance': 1496.6117995169495, 'sol_balance': 0}]"
0.2,"(30, 40)","(50, 80)",1.07,0.93,1494.1572404857643,494.1572404857643,"[{'action': 'buy', 'price': 19.6308, 'amount': 50.90218239085728, 'usdc_balance': 1.1368683772161603e-13, 'sol_balance': 50.90218239085728}, {'action': 'sell', 'price': 24.2038, 'amount': 50.90218239085728, 'usdc_balance': 1231.1484234542982, 'sol_balance': 0}, {'action': 'buy', 'price': 19.7312, 'amount': 62.34926178532953, 'usdc_balance': 0.0, 'sol_balance': 62.34926178532953}, {'action': 'sell', 'price': 23.9814, 'amount': 62.34926178532953, 'usdc_balance': 1494.1572404857643, 'sol_balance': 0}]"
0.2,"(30, 40)","(50, 80)",1.07,0.9,1494.1572404857643,494.1572404857643,"[{'action': 'buy', 'price': 19.6308, 'amount': 50.90218239085728, 'usdc_balance': 1.1368683772161603e-13, 'sol_balance': 50.90218239085728}, {'action': 'sell', 'price': 24.2038, 'amount': 50.90218239085728, 'usdc_balance': 1231.1484234542982, 'sol_balance': 0}, {'action': 'buy', 'price': 19.7312, 'amount': 62.34926178532953, 'usdc_balance': 0.0, 'sol_balance': 62.34926178532953}, {'action': 'sell', 'price': 23.9814, 'amount': 62.34926178532953, 'usdc_balance': 1494.1572404857643, 'sol_balance': 0}]"
0.0,"(20, 50)","(50, 80)",1.07,0.95,1493.9031601940742,493.9031601940742,"[{'action': 'buy', 'price': 20.5654, 'amount': 48.5889193537904, 'usdc_balance': 0.0, 'sol_balance': 48.5889193537904}, {'action': 'sell', 'price': 20.8751, 'amount': 48.5889193537904, 'usdc_balance': 1013.5758626851483, 'sol_balance': 0}, {'action': 'buy', 'price': 20.0825, 'amount': 50.43277731842526, 'usdc_balance': 0.0, 'sol_balance': 50.43277731842526}, {'action': 'sell', 'price': 24.6189, 'amount': 50.43277731842526, 'usdc_balance': 1240.7148618797435, 'sol_balance': 0}, {'action': 'buy', 'price': 19.8879, 'amount': 62.338659341228045, 'usdc_balance': 0.0, 'sol_balance': 62.338659341228045}, {'action': 'sell', 'price': 23.9814, 'amount': 62.338659341228045, 'usdc_balance': 1493.9031601940742, 'sol_balance': 0}]"
0.2,"(20, 50)","(55, 75)",1.1,0.93,1492.510937525164,492.5109375251641,"[{'action': 'buy', 'price': 20.5744, 'amount': 48.567664771679425, 'usdc_balance': -1.1368683772161603e-13, 'sol_balance': 48.567664771679425}, {'action': 'sell', 'price': 24.3846, 'amount': 48.567664771679425, 'usdc_balance': 1183.4592624481397, 'sol_balance': 0}, {'action': 'buy', 'price': 22.8464, 'amount': 51.761867655220996, 'usdc_balance': 2.2737367544323206e-13, 'sol_balance': 51.761867655220996}, {'action': 'sell', 'price': 23.9814, 'amount': 51.761867655220996, 'usdc_balance': 1240.4376110241637, 'sol_balance': 0}, {'action': 'buy', 'price': 142.516, 'amount': 8.697325072547184, 'usdc_balance': 0.0, 'sol_balance': 8.697325072547184}, {'action': 'sell', 'price': 171.7281, 'amount': 8.697325072547184, 'usdc_balance': 1492.510937525164, 'sol_balance': 0}]"
0.1,"(25, 45)","(55, 75)",1.1,0.95,1488.5565280124945,488.5565280124945,"[{'action': 'buy', 'price': 20.0426, 'amount': 49.856334112262935, 'usdc_balance': 0.0, 'sol_balance': 49.856334112262935}, {'action': 'sell', 'price': 24.6189, 'amount': 49.856334112262935, 'usdc_balance': 1226.533575602378, 'sol_balance': 0}, {'action': 'buy', 'price': 19.7312, 'amount': 62.11555125024106, 'usdc_balance': -2.2737367544323206e-13, 'sol_balance': 62.11555125024106}, {'action': 'sell', 'price': 23.9814, 'amount': 62.11555125024106, 'usdc_balance': 1488.5565280124945, 'sol_balance': 0}]"
0.1,"(25, 45)","(55, 75)",1.07,0.95,1488.5565280124945,488.5565280124945,"[{'action': 'buy', 'price': 20.0426, 'amount': 49.856334112262935, 'usdc_balance': 0.0, 'sol_balance': 49.856334112262935}, {'action': 'sell', 'price': 24.6189, 'amount': 49.856334112262935, 'usdc_balance': 1226.533575602378, 'sol_balance': 0}, {'action': 'buy', 'price': 19.7312, 'amount': 62.11555125024106, 'usdc_balance': -2.2737367544323206e-13, 'sol_balance': 62.11555125024106}, {'action': 'sell', 'price': 23.9814, 'amount': 62.11555125024106, 'usdc_balance': 1488.5565280124945, 'sol_balance': 0}]"
