snapped_at,price,market_cap,total_volume
2024-02-08 00:00:00 UTC,100.8620,44086978409.4400,1921482749.6800
2024-02-09 00:00:00 UTC,102.9037,44986092796.2400,2458956241.3000
2024-02-10 00:00:00 UTC,107.0340,46821270307.7000,3256188126.6100
2024-02-11 00:00:00 UTC,108.9915,47626799919.0000,1814393079.8300
2024-02-12 00:00:00 UTC,107.4238,46970508598.6100,1459554075.7100
2024-02-13 00:00:00 UTC,112.0368,48881521826.9600,2920187526.7200
2024-02-14 00:00:00 UTC,112.5991,49200636584.9400,2874714544.0500
2024-02-15 00:00:00 UTC,116.9761,51223725720.4000,2490685229.5800
2024-02-16 00:00:00 UTC,113.5994,50054269103.9300,2539535902.8400
2024-02-17 00:00:00 UTC,110.5016,48713273174.4900,1882206888.8400
2024-02-18 00:00:00 UTC,108.9285,48116477499.5600,1366271024.6900
2024-02-19 00:00:00 UTC,112.2154,49474158579.1000,1551221254.0700
2024-02-20 00:00:00 UTC,111.2781,49013622667.0900,1984160421.2300
2024-02-21 00:00:00 UTC,108.5641,47893142417.9600,2872884276.4100
2024-02-22 00:00:00 UTC,105.3426,46454513229.8400,2737171219.2900
2024-02-23 00:00:00 UTC,102.0418,44975179369.5400,2309956159.5700
2024-02-24 00:00:00 UTC,100.0919,44207212470.2900,2027797244.3300
2024-02-25 00:00:00 UTC,104.1887,45956101626.7700,1441375083.1900
2024-02-26 00:00:00 UTC,103.4386,45607368722.2200,1203834614.7000
2024-02-27 00:00:00 UTC,109.8451,48479693900.7300,2465100722.6200
2024-02-28 00:00:00 UTC,108.1770,47818062228.1200,3541852280.4500
2024-02-29 00:00:00 UTC,117.4303,51987858810.8500,5694262625.2200
2024-03-01 00:00:00 UTC,125.6818,55782452212.3000,8070920258.1200
2024-03-02 00:00:00 UTC,130.0471,57670794534.9300,5400962583.2100
2024-03-03 00:00:00 UTC,129.8817,57526283521.3600,3090626520.3100
2024-03-04 00:00:00 UTC,130.3061,57634661052.9300,3362221535.2300
2024-03-05 00:00:00 UTC,133.3237,58905211978.4200,4456997733.5100
2024-03-06 00:00:00 UTC,126.3911,55994211147.8200,9474088055.6200
2024-03-07 00:00:00 UTC,130.6671,57750807855.9400,5149667738.2900
2024-03-08 00:00:00 UTC,144.1050,63894153486.6400,7176946154.4300
2024-03-09 00:00:00 UTC,145.1915,64314627608.6900,5495476291.4800
2024-03-10 00:00:00 UTC,144.8171,64204155811.8700,2989788017.2100
2024-03-11 00:00:00 UTC,144.2577,63915400688.6700,3606621287.9100
2024-03-12 00:00:00 UTC,148.7933,65982204368.1100,5948377808.4900
2024-03-13 00:00:00 UTC,150.7299,66773366688.4000,7152600912.4300
2024-03-14 00:00:00 UTC,163.6258,72573154800.3700,6106705185.8000
2024-03-15 00:00:00 UTC,176.2230,77993881680.2200,9107864294.5200
2024-03-16 00:00:00 UTC,183.9243,81845073461.4900,14052203542.3000
2024-03-17 00:00:00 UTC,180.8017,80284415527.0300,12283471205.3700
2024-03-18 00:00:00 UTC,202.5189,89815964680.7500,11964573089.4400
2024-03-19 00:00:00 UTC,196.3453,87207130383.4800,12536486966.1000
2024-03-20 00:00:00 UTC,169.5976,75621938582.8300,11941248034.6800
2024-03-21 00:00:00 UTC,191.4419,85004052599.3100,9142062431.2600
2024-03-22 00:00:00 UTC,179.5545,79806198240.2900,6102628997.7100
2024-03-23 00:00:00 UTC,173.4556,76738474078.0200,4530693846.2900
2024-03-24 00:00:00 UTC,173.4538,77052625363.6100,2950137170.1300
2024-03-25 00:00:00 UTC,184.0219,81893130320.2300,2903673332.8000
2024-03-26 00:00:00 UTC,188.9969,83839327740.1300,4384505429.3300
2024-03-27 00:00:00 UTC,191.2361,84838706571.2500,4010909565.8500
2024-03-28 00:00:00 UTC,186.1389,82360081157.4600,4361858281.4100
2024-03-29 00:00:00 UTC,189.5750,84248853020.7400,3248950673.7300
2024-03-30 00:00:00 UTC,192.0273,85315571281.6100,3453390013.9800
2024-03-31 00:00:00 UTC,194.4810,86396723742.6900,3155980892.5200
2024-04-01 00:00:00 UTC,202.8143,90107848570.0200,2561740240.2400
2024-04-02 00:00:00 UTC,192.7252,85854792170.6800,4161058168.3300
2024-04-03 00:00:00 UTC,181.4409,80782956311.5000,5007455901.9600
2024-04-04 00:00:00 UTC,185.5112,82629121371.8500,4556585967.6400
2024-04-05 00:00:00 UTC,183.8215,81675237331.0100,4485788181.9000
2024-04-06 00:00:00 UTC,175.1682,77960489740.0200,7594790232.5800
2024-04-07 00:00:00 UTC,178.9597,79571266962.5400,4990294576.8100
2024-04-08 00:00:00 UTC,179.5822,80125616078.6000,1994743993.5900
2024-04-09 00:00:00 UTC,180.6429,80535874865.2600,3098234371.4500
2024-04-10 00:00:00 UTC,172.5466,77044233758.3600,2989133750.6700
2024-04-11 00:00:00 UTC,173.1220,77185741544.1000,3758881713.0800
2024-04-12 00:00:00 UTC,172.6962,77005624466.2000,3172488977.0400
2024-04-13 00:00:00 UTC,153.7683,68525412911.2100,5031415889.5900
2024-04-14 00:00:00 UTC,140.1812,62699848804.0100,9822094693.7700
2024-04-15 00:00:00 UTC,151.5467,67806499914.9800,8511031376.9000
2024-04-16 00:00:00 UTC,138.4138,61710007812.6000,6284717504.9400
2024-04-17 00:00:00 UTC,136.4160,60978610966.6000,5769425609.6200
2024-04-18 00:00:00 UTC,132.5312,59211788810.4400,5195973605.1100
2024-04-19 00:00:00 UTC,142.1317,63576116897.5100,4473576346.0800
2024-04-20 00:00:00 UTC,143.2450,64000098017.8200,6474741719.3400
2024-04-21 00:00:00 UTC,150.5171,67222429957.2700,3334931071.4700
2024-04-22 00:00:00 UTC,148.7415,66491092685.5100,2697656989.1400
2024-04-23 00:00:00 UTC,156.9922,70249892398.8900,3462456696.3500
2024-04-24 00:00:00 UTC,154.6939,69275570262.2400,3123676555.2300
2024-04-25 00:00:00 UTC,147.7451,66011712440.5400,4398059368.5800
2024-04-26 00:00:00 UTC,144.9879,64868424520.2900,4244001061.9500
2024-04-27 00:00:00 UTC,139.2590,62238094836.1500,2954045955.3000
2024-04-28 00:00:00 UTC,141.5818,63319042460.1900,2641127907.4300
2024-04-29 00:00:00 UTC,137.7179,61615451344.7800,2093759582.3800
2024-04-30 00:00:00 UTC,137.6715,61596557366.2400,2710939729.9200
2024-05-01 00:00:00 UTC,127.0391,57068380747.4600,3949643280.4900
2024-05-02 00:00:00 UTC,134.7536,60292554289.6100,4578078057.9000
2024-05-03 00:00:00 UTC,137.9156,61642176220.2400,4018763780.3000
2024-05-04 00:00:00 UTC,143.5499,64310515828.2100,3482326753.1200
2024-05-05 00:00:00 UTC,146.1110,65431940754.6100,3337411967.8200
2024-05-06 00:00:00 UTC,145.6857,65139241740.4000,2258970970.9100
2024-05-07 00:00:00 UTC,152.6549,68319201227.6800,3129079486.5400
2024-05-08 00:00:00 UTC,148.1870,66642348637.8800,3020806057.0800
2024-05-09 00:00:00 UTC,142.5160,63778648967.7600,3002797158.5300
2024-05-10 00:00:00 UTC,152.7255,68446070757.0100,2769016331.9800
2024-05-11 00:00:00 UTC,146.3105,65576191712.3200,2719661473.0700
2024-05-12 00:00:00 UTC,145.3084,65186852360.1800,1411338379.6800
2024-05-13 00:00:00 UTC,143.5873,64399645373.9500,1012732259.7800
2024-05-14 00:00:00 UTC,147.1447,65981164547.7700,2797524777.8000
2024-05-15 00:00:00 UTC,142.0845,63808410155.3800,2475112749.0800
2024-05-16 00:00:00 UTC,158.0131,71124365755.6400,3166253780.8800
2024-05-17 00:00:00 UTC,159.1453,71485848565.0500,3010339838.2300
2024-05-18 00:00:00 UTC,169.4997,75995591371.3000,2940812645.7200
2024-05-19 00:00:00 UTC,172.4508,77423323444.2300,2302108117.3200
2024-05-20 00:00:00 UTC,170.0673,76312677475.9600,2201391269.7900
2024-05-21 00:00:00 UTC,186.3249,83636200098.3400,4223669415.4100
2024-05-22 00:00:00 UTC,178.1745,79995115480.0600,4264614704.5900
2024-05-23 00:00:00 UTC,176.8688,79409425754.6400,3391953928.2800
2024-05-24 00:00:00 UTC,176.0641,79228788063.8900,4803498929.5200
2024-05-25 00:00:00 UTC,167.7669,75398208636.1600,3550795871.1000
2024-05-26 00:00:00 UTC,168.3698,75661703605.5700,1678123312.6000
2024-05-27 00:00:00 UTC,163.3586,73367866647.7400,2230258323.6100
2024-05-28 00:00:00 UTC,169.8144,76290531024.1900,2411003712.5700
2024-05-29 00:00:00 UTC,168.7506,77608694232.9100,2899980604.1000
2024-05-30 00:00:00 UTC,168.1355,77252186457.9400,2520229123.3700
2024-05-31 00:00:00 UTC,167.0145,76758497378.7400,2816032327.0400
2024-06-01 00:00:00 UTC,165.9135,76308339528.4600,2443689641.7300
2024-06-02 00:00:00 UTC,165.9632,76177678589.6800,1004763875.4100
2024-06-03 00:00:00 UTC,163.1185,75050958641.6200,1496336327.6800
2024-06-04 00:00:00 UTC,164.8125,75681627881.0600,2044856437.2500
2024-06-05 00:00:00 UTC,171.7281,78880758222.4800,1750946991.7300
2024-06-06 00:00:00 UTC,173.7696,79780936079.1300,2286674729.7800
2024-06-07 00:00:00 UTC,170.3727,78444394866.6600,1965476413.9800
2024-06-08 00:00:00 UTC,162.4532,74856130848.9400,3548053094.3200
2024-06-09 00:00:00 UTC,158.1808,72835917814.3500,1667795117.6400
2024-06-10 00:00:00 UTC,162.0637,74673430538.4800,1435770777.5500
2024-06-11 00:00:00 UTC,158.8864,73151424296.1100,1758494775.1900
2024-06-12 00:00:00 UTC,149.3018,68854872917.6200,3108518009.0100
2024-06-13 00:00:00 UTC,154.8570,71448945051.6200,3134898978.6100
2024-06-14 00:00:00 UTC,147.2347,68032711460.2600,2420812427.9800
2024-06-15 00:00:00 UTC,143.0214,66064522093.4000,2657809423.3100
2024-06-16 00:00:00 UTC,145.2819,67039970053.0900,1163447784.5300
2024-06-17 00:00:00 UTC,150.6556,69579290410.6900,1310561237.9800
2024-06-18 00:00:00 UTC,143.2020,66094864030.9100,2454137648.1700
2024-06-19 00:00:00 UTC,137.4630,63233499041.3500,4344910154.5500
2024-06-20 00:00:00 UTC,135.4031,62361208241.9700,2636123561.8100
2024-06-21 00:00:00 UTC,133.4426,61706156571.0000,2560257578.8700
2024-06-22 00:00:00 UTC,134.5133,62078256801.3800,2427905741.2700
2024-06-23 00:00:00 UTC,133.4861,61606686233.8700,1097684600.3000
2024-06-24 00:00:00 UTC,128.5403,59352841547.7400,1252604454.8000
2024-06-25 00:00:00 UTC,132.3378,61042345065.7100,3858603868.9500
2024-06-26 00:00:00 UTC,136.5137,63106257051.6600,2814099573.8700
2024-06-27 00:00:00 UTC,136.4415,63108597357.7000,1948967423.6500
2024-06-28 00:00:00 UTC,149.2308,68956935473.7400,3176696321.9500
2024-06-29 00:00:00 UTC,139.7259,64611649671.8200,2594297845.8000
2024-06-30 00:00:00 UTC,139.8669,64693099935.2600,1346294362.1900
